ruc,dni_natural,dni_repr,tlf_natural,tlf_repr,tlf_empresa
10287179568,46375272,30684056,939785187,956615161,915625494
10246457188,56946175,72791099,932168239,932946996,928262747
20173435914,25483958,42573405,2682545,949484148,936161568
10627229444,99208058,03099145,928559364,4366825,5619827
20335279858,32572000,59792306,2272639,6658587,965488569
20336414551,88278410,73983076,2323878,942443535,6917275
10727913262,34563630,95749197,948353951,5658267,938156353
10998249714,88525818,69731715,954212189,6141324,5998186
10111888313,54526805,96543963,3438461,5179386,3688911
10542485697,89472599,47946057,6274697,966221731,2243413
20665233819,03962091,48343480,963124725,6786425,5642436
10567788988,43307351,80953898,952944377,912658712,2416296
10318875289,46222559,90675509,3921269,6292788,937796369
20425199513,63767145,79877151,4371912,5453176,4897172
20639416417,74047266,15446980,4491721,934137615,997917181
10689948423,50338986,06277733,4438778,994798166,5425981
20564623495,27777629,20058111,2292465,968148483,986138222
10273181488,61336265,28318000,3484498,6376711,933783864
20229656718,97975685,28819160,919658496,2576262,4758657
20916228248,59469569,38237318,971815683,927944413,4987811
20636236987,55245841,80776161,6632339,957425781,3618989
10292711715,25049275,90441050,961931553,4542667,5586186
20763615976,29734182,97034216,6853278,986163725,989336719
10489789461,04880127,31152509,939477974,988228554,985732366
20631275176,70317232,21372008,5559971,955383292,977518511
20662337435,82316998,41085031,5454967,3218911,994163175
20362534746,66343508,61472402,4529978,4577616,4911117
10297997779,62779595,20461718,6794887,6898637,6117328
10883779861,76028524,50574732,973547913,2596561,2996349
20696612584,66847035,77515219,948531283,979153375,3244373
10214745363,44409426,75888466,914665624,918794375,937952923
20883251968,48391055,54048126,931818951,4918497,944982821
10716657332,87594582,09310172,961959834,3378525,6624653
10581823983,80751809,77467591,3618146,6277474,944428624
10213729646,79906047,76225530,968992324,6127948,925772435
10813375265,17533176,59339040,962132144,949558284,5779297
10634185641,15920218,14466878,6122241,954526473,996817497
10642166964,55397001,17731439,6145367,925938674,3431666
20159835294,08605493,17627070,916899887,2695424,6297525
10492766645,60851639,65506103,961115963,926244248,4477413
10494645691,50002328,01913841,934694221,6825613,2834924
10457199613,78133303,78455599,5557479,4845366,4982327
10326349919,28359562,03598390,4743728,974871885,6583347
10217483573,78497018,96377240,944864299,923426523,5935266
20885165817,56523673,78481443,937239432,3951854,3621571
10693769685,57658791,17489882,915181664,6954428,5874534
10272619782,24261326,84858941,992521243,935683285,2935818
20664475564,85050186,85984545,928359732,942244482,5834249
20635847755,85539476,53698633,5724696,982267586,981747965
20724959292,26281231,27998107,5567954,934972218,961591361
10316175598,84362588,96757608,6392613,938983367,923532474
10792634633,37062337,94312663,921239569,5227916,941274715
20492985539,36619809,83734115,942369759,5577364,973626696
20822767661,60174054,78091163,935163271,5784924,2229137
20827931956,86829745,32066384,6364832,968117533,947775356
20471243367,45810177,27576948,926246527,917667649,995261435
10785495851,30784953,98959162,956731434,4328972,5215385
20517578843,29060462,08861477,6796542,4164738,922239145
10548951322,50412023,80200899,948969451,922943889,4716461
10956975122,44595217,80253950,2538972,916633857,6321419
20683633882,59233438,35264866,5687255,2736591,956288381
20832653555,81368427,64277912,951589958,5676628,4886535
10259891273,49114906,74102311,993918324,5514522,967711467
10657935546,41348173,29220269,911285652,3215472,3655614
10215322777,03824707,39296769,994321159,942152698,3237156
10764282846,46618580,39882494,961935966,2499995,5751982
20431416722,86231564,15406628,918163851,966769846,916789444
20393813116,47186478,81417018,3786238,964279627,958453665
10582649441,19377911,40777759,6684576,936569371,3413815
10652337772,96544628,57608072,3376962,6193637,924691917
10192789564,67443674,86530212,933883352,997474813,4644646
10579245667,48797330,50453951,999365732,957494162,929123815
10443624639,21866409,81907632,3169372,3378723,911334732
10333367657,42194508,17730384,971177917,981833337,6292498
10388959571,70297326,07065760,997128953,5436169,961454261
10588137574,09118452,23600502,961611312,2818286,6991489
10396557487,68850877,90595167,6425299,5581813,991789115
10187443647,78764670,68147606,999966273,4725264,991548799
20269494991,77166233,90573457,4989221,4232731,924551991
10786942312,81948458,30143023,4982861,939654591,988589697
10877896476,94976569,63306785,965929395,2663149,977184275
20655227553,44158585,33686707,4435665,5194951,929616984
20978537329,44061057,54471338,985465813,5918332,6739598
10719811693,55274395,56718168,993348291,973852126,5579172
20134548863,05677660,06640025,2879177,941918914,6756278
10736894427,13088140,63571597,6891284,921965835,3445469
20329293947,99569281,20624960,2811159,5555335,4728373
10379244241,72416106,49398414,982922398,2976755,969921535
20974886387,03729658,62663854,4618563,995632733,3586132
20672925292,94832344,56942749,937911387,6978366,2799259
20987113473,82790656,58769220,944939347,4175226,5498969
10354246227,20055078,97422501,5492353,982878649,994432173
10215615229,07232160,97667936,927449161,972698835,999719415
10966915435,11501320,07739937,966357618,2939345,921575658
10954533835,77379768,90406650,3926754,3298917,969864221
10487472637,89627285,62868772,933388954,6196516,2926366
10118283272,47037319,93600350,6672823,998573612,4712299
20874137641,75833346,75146976,2375622,4845536,2815776
20372754595,06337202,49938824,5261737,4895624,4992823
10664921974,05476227,25944000,939211368,5749951,6217696
20197113962,39120268,29200586,3257643,3793398,6241714
20784398833,24164492,07148513,994922397,925973217,982863642
10958215325,62588806,08272897,2642343,2442645,3874834
10543393958,59750706,88267225,5669982,948431866,983956956
10681524865,42743843,45965711,986182636,987676115,928751667
20541885138,60882552,56072297,918473289,938517675,937631638
20769375273,13456475,68754095,939858734,919951298,6819925
10639566231,40360414,19712397,2786857,2736357,968336999
20466472157,04739296,58079195,2116717,975349347,3821497
20373153722,09437240,15102397,3737564,6933453,4362471
20868233983,03390031,39347230,6572351,6596771,2485776
20653768758,71625105,13369782,6777474,938959471,5647979
10615311535,92672798,28799700,2232791,4511575,959157474
20689315594,52514809,17354961,938313195,6789338,998521916
20165838251,42634665,78367205,2954734,956367653,2558964
10112249237,34274136,28812680,4855833,966171515,5248476
10196735217,23624624,51508349,919818142,965541592,2653842
20137181463,24268765,25044129,3754762,5381219,3927276
20249366816,14264715,66430858,921819724,946113976,935629996
20351191858,12820477,60710544,3963882,5167386,5799443
20563232531,55695532,93185311,5137567,973723188,6582456
10197783289,95989887,11377853,932686539,3888432,921665516
10987857962,04509859,78579169,923164865,5549356,5759227
20288237997,37050672,75493448,963466385,4681935,4579717
20936647425,64347207,22416743,5829637,975536777,952127134
20136747545,92917105,55978032,926232539,4879256,4812534
10113536868,07808088,23468506,946763987,4112786,5762247
10286944492,00286943,11834776,2938168,3162542,2467817
20433235642,01044695,04032994,978174844,929752854,968353912
10371238791,25649238,28646477,2492955,4215435,972578162
20775522274,23326762,96186444,2864588,914186759,6758473
20414347681,03041358,25969885,939233219,4241193,3139935
10317982577,74691179,37653539,938635155,6458917,5576872
20657641157,06075167,01950235,3275578,934247414,971926847
10957944825,76804932,39922245,916598765,959733482,942652917
10625792219,68373957,65705107,5373785,2536315,954126667
20966451974,38055087,21133884,5867297,4632739,929588963
10753246329,93046386,83808700,911833281,2128454,978329216
20536571589,29676470,29731909,941913368,933682261,929313158
10747186536,06378753,02518232,3992994,2387466,958392752
20514581989,44855195,17894890,6933723,937395748,947471562
20155678455,12170157,87635950,994229691,932319376,994748995
10169517671,13875462,53186703,941758324,4867232,959722836
20775345472,90410497,32895779,2769257,6579436,3348926
20775264774,46532158,65748957,924996521,946258962,967859341
10526829351,28316108,53304358,3336764,5711727,965772159
10117143568,17575841,15730942,987171122,913338183,953439154
10559263478,61505897,73936942,3952497,913843119,916952759
20162868174,12468155,83527540,941895246,948882967,969456836
20311183118,98932572,74513353,928121448,967264861,2159471
10432774721,74014837,52382195,996848535,5677944,919867218
20839894548,56706451,67445322,933578981,949151459,5358983
20834437868,91137534,56244361,996221422,964818584,952728344
20235257295,37135295,48229702,997895126,3338142,6571662
10736815237,80899999,12123518,975699624,928766967,5316797
20972814961,73080504,73974553,4765616,6581145,4827383
20539576725,46410418,19087977,939194332,5576246,941679176
10863792461,75470180,44541211,6147385,5271963,967132883
10428645475,65338086,48484999,3343388,924364423,979947111
20652211245,59077083,70851990,4516965,6114981,917197672
20862465853,36487925,01399015,912757166,4118638,2217666
20229563553,58983703,10938170,956374929,994374746,2146216
10748141225,27352678,05449537,5795535,992762869,6553698
10788445647,66218353,36688321,955386877,926555742,929261757
20697164619,81105099,09959252,912259648,956714188,3533157
10454899573,42437573,48399341,989654817,3145241,5997774
10379689859,14194762,95623667,5187615,4747693,3394958
20739396274,20262958,14299475,5265418,6663374,997639424
10579528156,95255618,83750832,4748824,968152262,949583961
10485112679,54625034,22511517,991321559,961419471,3767196
10662149284,20470616,97728248,922857244,919753714,963869489
20284118217,07207368,73082223,977195117,3158538,982622943
10321833958,34806023,88605093,975867325,995321637,938688265
10918238232,42935141,63944237,3386977,4342112,4864837
20689699993,46736037,32381785,991199658,2848284,915388848
10138457214,24593838,47634849,4717829,6217219,982865286
10923454938,68372203,46264248,2614991,999613671,913218549
10945444321,15547409,53967504,5679371,931234428,3278428
20251974551,77765554,79102878,4274887,965394357,4412496
10745218289,43736458,73461395,951751322,3151755,981469756
10616831175,89735866,56677612,2234755,987666966,5529834
20644849373,63923488,08138649,983326573,6453877,5425959
20443941538,27131461,62592881,4944723,965645178,5647844
10355691535,96284356,53935159,2327643,3966899,3242991
20579787558,97869046,48931223,3115441,965653426,4216362
20998134934,12241587,33963957,2262726,997238824,6488326
20637716275,85445998,83051470,3697974,3912361,988262117
20448588378,84915877,31754401,937523745,974991585,3248876
10644591714,13060529,52749879,932951443,925876222,6719341
20381961867,88700990,95175532,2916419,973395911,5826317
20529818654,27687498,48805224,944671894,4898379,6382215
10383295612,35525691,55874480,5196343,999413485,4851611
20546178171,03894069,79657822,964534771,952385577,6646113
20935589222,17981140,96742157,3769749,911768746,939616542
20793176632,58257506,48148250,5137896,951341111,951184679
20636871128,12562688,01784085,942269711,5244937,6668487
10669596215,33249855,03607530,977529655,5898261,3526667
10171768226,79260782,59349998,2189657,3825476,947374771
10324662416,01267946,72237290,953321895,957413137,5477855
10437623574,57686515,10874510,916366722,4217911,979494749
10242858588,14449919,35251670,4922369,3458631,4686736
10261336317,13838104,99471067,929429541,984153433,987877281
10674915839,98090706,86252265,958996525,3344588,4351164
20221452626,93993979,90959804,4938478,952592941,3627248
20527936626,64491277,36682173,4829486,6957256,954696182
10681678148,61098047,39510761,6443793,977424891,5745595
10819662322,34538986,48210342,959528526,939239441,942363436
20284682951,41222730,61650876,929682871,992245238,918827955
10225388836,78571963,02725188,5973222,936953982,4399756
20891811183,52615735,43815872,4491933,2929388,912177636
20734467625,92123186,79567637,929373334,989944798,6687557
10498768543,92210219,99867592,995853926,4264755,915665122
10466319387,28620974,25307044,4885549,932955439,974924126
10396216346,21707251,06928280,6422474,2697223,6847944
20923893483,86657344,67386338,5343776,942319462,973217852
20946686142,57179164,15674521,988939285,6447669,991385147
10365314624,17952331,69802366,6182664,972717647,2225218
20659638714,98635631,04267137,3944567,969239494,6126442
20696734813,72325059,03393581,3147986,3216442,926931348
10945864781,75806157,87946015,2394332,953336686,5112223
20751386696,58269895,66688411,4953987,4188494,4899382
20196129377,81052291,53808520,6119542,2191698,952494743
10595468452,24686781,39371479,6187822,967564224,2289193
20987864368,82657596,44937741,5628579,2629171,934618166
10148492995,05015606,20840732,978738998,921966835,5592923
20231437763,44608491,00881856,983426357,6345826,5315273
10388849928,51686001,72986125,3226523,959257945,2433822
10638775132,55440385,38654415,4975355,988758437,988818486
20738717352,55612957,14484859,917194347,6895846,4747959
10132246519,10260937,99598579,6445829,5629968,959668876
20683319332,83152800,20144567,5947716,4954822,975749422
20888166133,29449128,56086773,914886262,4131841,986838372
20882352986,57396239,44449466,939834886,5532449,4769696
10898889459,83038884,44470363,928932362,928231853,987319698
20983435195,45059903,97179850,2925499,986613819,938956211
10964969494,67735688,59627350,3777236,4575741,973152594
20252351475,43833540,46243204,962137412,931433791,5189993
20923163748,87557246,22966881,913399267,961956312,5856847
10642567825,12815359,72941017,4679979,917878651,959465827
20215922544,21524488,36775971,3291686,932181824,2584684
20693542481,58198224,40912080,921724423,942297341,971318996
10928274997,42354160,85521733,4594721,956377961,952247472
10661418851,48510006,12860438,6317744,4848941,3376582
10524991357,86020549,70726761,4823424,3826756,919372418
10316588381,31398490,95053765,3182737,6931893,983861815
20886447752,24423855,12859740,931782177,967396718,932754956
20644591289,82601514,87594159,5996558,946737684,916487228
10573278817,76138037,41193851,5346541,947297196,998321643
10779475958,49414343,76780742,956491155,2277916,4228988
10414562171,24464598,14898380,937849512,912259216,2579174
20696895929,89709160,28610080,2894822,943278265,6574338
10883648687,16978127,56944592,3913894,982618226,962344481
10395752795,04334805,03866291,914585181,938962763,923988696
20524527712,92933651,36304510,986413723,2584215,6364659
20298424439,91534344,38017970,4188421,5751997,3134466
20535284936,44294274,64634159,994431779,914825161,3522935
10557588519,61461461,51704404,4752733,913533674,5322852
20218512241,80029956,80659779,6346428,953517325,5528762
10316542634,65924931,94862261,3114528,964429446,2947397
20133864724,30684649,53342554,6826499,994211533,5995531
20957814132,21631557,88999295,3861538,2367499,4254522
20679652941,37896646,95955843,2924614,6386775,6418339
20579956987,19611997,85288878,2693132,5449253,2873428
20533775354,45481584,46981201,992148424,967315726,2927291
10641665567,58985533,89606044,6368198,6651524,985898196
10547155315,62529012,56785566,974552354,942192838,3367188
20847242173,79844029,20238951,5765917,948448271,923553515
10599426166,11443246,22560255,976879444,944962194,935545483
10847468195,35364329,26513005,945812313,6879427,6914454
10675799447,02337757,40876152,4781828,949584676,949755199
20874979267,66905897,78572011,911225714,987516984,992413259
10768138484,80114068,80514118,915425747,957875856,6385327
20332172925,41716245,57240381,6165486,6846584,965489163
20853392619,98601973,80617846,959931148,925468769,2794213
20254441929,14385032,99199448,983926438,968448281,979359329
10896739297,37673808,32076216,6679257,5811786,988334411
10567888318,14672974,96428961,5439366,3499425,934117179
10688817583,50594374,79834901,6854365,3925417,952172119
10166754124,73793221,67535129,938852124,5857579,5169819
10921168771,38667529,73630372,3224438,5275938,2369585
20781791544,44632895,17702093,993434114,947239935,956717353
20961694132,91936047,16722913,945626757,4776349,5144419
10824956432,26158843,52159090,936133919,911293514,974118149
20528182945,92179335,73926928,6146374,932334633,948924891
20874335262,04729929,91949619,939815483,2166592,951456176
20419875995,46461283,75376946,964161196,6883487,963332344
20229239528,97075002,80507523,995641355,2717149,4624798
20938971571,52623007,90696928,957519121,978413399,4297777
10987468447,81110779,32786814,936754134,4461684,993669758
20621364732,73136824,05992378,4693595,5889524,4239526
10594164244,40008875,49835793,917732196,5881313,958649554
10385725478,75829348,59203985,978751644,4956253,6725228
20977529946,11684155,55954209,6911743,957967725,4396191
20368545352,50016339,80250145,2218889,949254548,2328742
20719345645,08410097,56164549,2851521,988575159,6845696
20498747342,14193684,25042239,2549457,3241552,2515825
20754187853,42736247,98632311,928615242,917537641,948288221
10916725318,82943966,07464623,3776559,6412692,956192374
20435572443,92739871,37960676,953234855,956474969,4232957
10899853162,89505349,27329725,999971115,3847524,974364772
20749385832,98790116,03228569,967167811,6792763,935871939
10246135154,72006420,91388033,941168645,4742144,999372452
20889455283,50161254,50121000,4272455,5477952,3929611
20724341615,80796483,76805449,5275136,3131152,6939665
10563975473,19763246,56617697,2137943,3185463,2311329
10414554472,37443553,82532710,961913492,934228782,2898556
20317878735,37065726,39593700,2899458,2564545,966138133
10688726739,92999688,01778201,2447326,998526175,5542368
10968762979,34739031,49990050,996652545,4139332,3555238
10651136473,99127537,48709180,911358382,977123371,919967812
20232992527,18425339,37322539,917816622,5822447,936755761
20147299962,91878585,35554434,5696442,939922717,4333134
10488485291,26181693,24825337,6862955,5226533,986283681
10718632316,04051490,50759442,4727154,981992888,946345196
20844794645,55076771,85697828,3688878,963193375,916164431
20485877142,26869515,78324676,941157638,935734428,5481615
10129548793,19840318,76303054,5724363,922393952,918884516
20566711222,12368225,07950951,4732867,6828848,3167328
20713428316,38672405,59132479,2979347,999181773,6566664
20693966883,47732604,90915034,4738149,4569467,945664576
20513112832,07684983,78360537,961136972,941546532,973348831
10987415579,89717534,65491904,936117963,6231334,952581237
10667274483,12170122,92134595,968626537,3295835,958722269
10652184693,03386428,22822458,945382853,911711546,6321635
10391972318,29691097,74433563,963175776,966198333,954567924
20667799848,72915241,60481526,931171957,912917893,2163476
20488783466,85475240,32519327,933264648,3254337,975857944
20196379586,26043220,91666645,994418867,5942363,977562871
10311811693,19996668,39375767,936439663,923353879,2177472
20573833872,65687407,90908548,948816435,977362791,4344237
20614769633,83320831,66162698,961472714,997552369,957366817
10877274662,32472878,65101963,939656655,957925874,5334868
20749451735,22497932,06543883,2771766,963531332,987697638
20581923396,64029046,32747975,975763774,3356941,988972595
20732612892,27900142,81816333,2957895,992631934,934385421
20324468944,40992682,09672196,4949928,6522384,3499336
20759122463,42039942,88257599,978765749,4123298,6871518
10998742374,74597941,99055648,6213751,982588782,976616396
10752632991,07365185,31965514,5692892,994533261,992156821
20888754955,31701152,63251452,5239987,3592141,6444862
10184718891,39236910,54757886,2274589,6897961,988658644
20392349225,43248622,07650617,2576344,5967613,5737119
20699241883,29212534,41920075,927471791,945492259,2961731
10198698476,39893801,02061325,2299233,5957897,933442576
10648546125,26979612,08492740,4568777,999954632,943355778
10992659334,78816144,01924964,6579235,943231677,6177454
20527523523,18120337,29170019,983133714,2586998,6381233
20953166235,51590872,73078708,971484699,6816866,4863775
20756488372,03953863,24036054,6982157,979118787,6317571
10831322877,20556482,31047078,926926855,934492316,966563151
20892685613,05984324,36492736,989411633,5158486,2488889
10954465564,57598930,19861274,976241228,964258953,3644771
20455366375,18938879,72940241,934357821,993763176,5177857
20852127791,67593832,55943060,957647583,937953641,924868229
20631229887,51377827,93002113,944731195,954524599,995346699
20517339323,87325168,23469703,916729371,6324332,947948613
20394871812,68235034,67936179,2752771,981611436,991951451
20286378664,38406780,71932764,928195519,947462296,2872481
10114524953,87327463,77090611,2142849,945277245,993562518
20493436161,12484618,11101274,943847473,956128515,992717887
20764227446,90499342,95500622,975837558,949667647,989454477
10682495232,23478807,38340192,951121244,948722911,4512575
10849788278,79254524,88986693,939846129,988241469,3352869
10593465771,67416029,59273871,996654868,4528558,914326892
10282873958,31160504,63688215,977118857,963661771,995163493
10455355754,85007812,82702843,4785261,2686813,982314316
20287462518,91967828,96870914,3572734,5455574,4869511
20763272575,16771731,26606393,5744217,998659886,2916671
10676774958,16238074,61700706,4592944,981471194,5883954
10663337969,07550428,47664102,927355175,5332462,938566482
20357771859,18406229,17522961,997689115,2898785,957716386
10762691876,82588001,97702886,956889248,943123538,957518613
10461938697,27578107,95350099,5286618,912889366,997112359
20492562415,81090239,11811605,4684127,2952339,954823986
10214812262,26976862,89259017,6452474,3147163,928929874
20241743529,43908358,72901552,964225212,6958223,4594226
20111772881,41192736,95834115,925873696,2214118,987699347
20784966284,46550469,42240832,915258898,931187713,965222684
20835254415,01643025,41253372,5628452,965157218,926551594
10868791842,86815033,26026561,966754143,6353932,949859464
20876533441,44358825,58098743,4241447,948697898,964399357
20586439928,58838216,67021275,961889255,958572446,946919321
20532277877,95276024,00436557,2291832,973185658,956978379
10889465658,65509447,25511159,5683571,944277748,6618646
10962387385,78936769,42019335,6643541,6686466,3746686
10721867364,21564638,85722377,955512717,971922292,953172354
10236963679,27771515,64926561,986739465,6875614,984642924
20768637785,21619108,76023867,972298471,924849411,954894827
10296612326,50414280,34104322,4738787,2522136,3998687
10265597353,82354307,96870952,6796758,3877376,5876686
10268128572,84375234,17844819,6436262,985586488,913394374
20847514427,19706666,17654176,967778564,963311266,984488724
10167221782,48916800,35455707,974222477,2696332,3961159
20647853297,45050525,14174482,964971979,915857834,3819985
10856717733,50825214,54180796,5969689,4245591,994517983
20163298916,59689665,26241024,2811685,6992335,2751759
10524189366,89842197,38506809,971645675,947891749,3386863
20226331842,70119900,07189124,929692439,3348872,2489787
20663362453,35811333,92544098,936179439,944258776,962978882
10393888196,59808795,57371179,6283258,971948737,3376956
20524873915,03900447,23493618,926112535,954291747,933357975
20538774383,47068588,16963901,2537348,3747288,4497734
10425376238,24268436,22526044,927342192,954385185,928928636
10919714426,68801205,09205624,943586511,4142944,3613588
10598953877,35504185,58639261,966137287,967334691,919449331
20653256351,45871546,35131938,2392399,2779372,3949349
20874569847,60123331,63124038,974215817,917888799,4257771
20386395622,81300163,21785588,4432532,4218286,6872551
20144986613,60013855,43427079,913582556,2375183,946436735
10488356276,64951871,10535098,6383978,967776249,975669166
10334627515,97902020,71402412,916718213,5355193,4614389
20279499557,52391310,07846382,3451421,993278623,6915225
20796698545,07857883,60109376,958154439,3754349,2461623
10291945265,52931542,50491026,3974891,912188286,942856246
10716524395,35256318,11726420,912223677,4474787,965862248
20967544477,95753923,41369203,952964361,5642363,5847339
10966639132,96557307,82047204,4915183,987325782,3616149
10464836889,21309833,86442429,5421194,2998235,954426732
10926222295,18552434,51451217,921344138,969613389,914552658
20498188553,79276863,44319092,934556716,4282331,6523724
10318756269,58493622,16075229,915192226,972613593,941613188
10238395775,34591118,87676394,3321886,5346612,4649758
10344713258,12420032,19702541,2945117,3877646,5225645
20635777865,42489603,33862881,954185251,981413555,3342253
20984692377,18085211,22929921,3176449,923311931,943338813
10559135985,75632390,96004689,951958351,951996767,929273798
20687576471,26869910,20443367,4931495,917114218,2181693
10945591717,77322527,62235164,5899965,6418386,912318883
10627779947,53238819,06015636,919739361,3594864,3497356
20795869691,05281639,17881437,965281151,5933511,915362581
10714954417,25318566,72399162,916147917,959224812,953899657
10415522926,17922619,58532986,978852641,962292574,918542563
20194849968,26849110,05739092,946736321,4694733,4145519
10111815457,52199822,29388875,932221345,918567864,5457339
20214678946,45219044,42022551,3767725,5254859,999535563
10239565455,38640355,86790502,986721728,917925967,6181285
10389539796,56907822,11694432,933298999,5789543,945886719
10713748563,96019191,15373560,991679216,923975518,5121666
20397774997,08723946,27847094,6988232,2115997,6237445
10357587412,50325215,65371988,6111138,2925229,986143521
10286922315,39084418,03377113,919268432,3195174,6319643
20428666465,98303249,89793580,3431513,5897511,3353777
10718787585,37381282,96029832,925332356,5594497,947169251
10219764392,15149816,73994514,968968632,2986847,959455625
20269323855,40759972,51001368,6754198,6812998,6751552
20789992131,48288749,05646334,974684622,977112348,925595567
20827977576,38391381,04015327,957599385,968875519,982957913
20965979147,16285901,93595645,2562529,2482538,933586198
20592424697,51529517,06285590,4554623,989878696,945228692
20555557317,86851473,51884873,2263328,5698425,6393881
10189331388,15850219,55464149,914138424,965764536,928423595
10551885339,28136931,64484903,2752638,989557978,2587565
20439294528,51377678,75543856,978143252,6593121,997734622
20241319157,86592283,67374399,983848557,5171356,922332845
10452373223,44831548,65366240,6111874,5223272,5651787
20946519452,57962698,27817796,951365226,976335783,985715765
20656688768,32184631,56780056,958712319,915616691,2213143
20648419137,65223240,67228696,4769143,982398112,4522454
20246554995,74406973,44467870,4124523,993212849,4756996
20419844648,55017255,58120857,965876627,4245759,946819155
10919154977,89639344,00528483,2847688,4578926,959939785
20668767514,38546241,28392280,913888517,954557716,6674614
10597818176,89905150,34682490,4426959,5187242,3838399
10581844768,48069295,57126749,965482293,929649949,978834981
10349356929,91526772,95640151,4627413,3526238,982629747
20929196284,33407033,98589467,913774596,986916777,2782966
10237462967,30184241,78862497,959528665,927377324,951893562
10642882818,30322935,57543147,975133993,996275886,4782647
20224935193,53113510,33431750,995164524,3396896,992591128
20174756154,42177879,35846417,995371871,2484561,6766887
20869758434,10726442,03138088,961798834,932965749,975878633
10845398142,52219526,14682555,982875855,956764487,2276783
20185714914,25240878,12415541,3893177,951638396,944118583
10627531815,14923185,81371468,993293613,955565733,6454734
10141449676,94128214,68753422,925568645,958463674,942325271
20566782192,27340495,54068949,5678867,5256351,962179656
10854658894,02592729,37720236,3517239,2152317,6954944
10215434248,59808497,54764768,5611638,989761249,974555631
10925612843,19256225,49037366,924619985,4478347,924829189
20596956791,96077115,56063541,4315277,3934611,4871556
10817575152,97607259,59545310,2111365,957243178,955616272
20293831878,03815889,70598457,3574293,3591984,6638837
10984175778,71823091,49869470,989346811,946454976,934993646
20999227688,21355901,31775974,987194261,961112677,916666943
20562862551,33550892,77529302,5378789,915333562,956296517
10622675945,35810164,96349524,3365121,926156861,2675376
20991196395,23906044,84422671,2949878,953631789,934662853
10369823365,27777961,59869151,2817943,959524274,6541949
10935887584,25628418,42433004,2318768,993493675,5734548
10476954532,35716069,18851973,3516832,933866576,6362357
20348194442,35889195,11112630,3692743,6962578,947344429
20543353753,73360346,05868471,6895749,3886669,3796666
20362331928,63770600,05542831,948977795,915879544,927263469
10731336473,13575762,61353923,971467161,5862549,944736546
20114239755,55607118,82388646,931229633,5337687,954553491
20186817673,28540488,90846817,6944388,951698893,954264228
20676214853,84155729,33596020,4633161,947948741,3218622
10846358598,73698258,98309284,2173774,955282437,927357174
10845639663,89347432,21798252,6792576,4696253,911146281
10951611259,59211958,71180729,959452212,974273547,6376166
20777143164,94062023,84264680,946334338,986643971,3421151
20589588641,12647194,56880945,983798999,921116342,2881128
20389131411,49264049,19310030,991654983,926513968,6933933
20721358855,25768474,00828736,937148875,938968693,946832328
20764633334,53699773,60756073,5778644,998383566,3276893
10978978985,76333964,03350070,921285192,4682142,3177357
10398454589,17730167,07997885,5418486,6416277,2187852
10258826465,86599710,44589586,6224964,945988976,2666372
20146413956,51093730,63854619,2151317,5546753,2543283
10851332358,84460568,01501790,949212847,3512551,6644898
10962918744,04502390,84186963,996698819,3642388,981437239
20811758269,16032729,23299817,2413143,4278925,956958236
20572882792,34979619,51741063,994537135,924947767,947536916
20791433637,61920639,10714903,932124814,6881516,998511315
10822242119,75117529,79415759,4736716,967637283,967475424
10539442554,60797582,52325115,997523647,2516795,975773459
10372885493,30952780,13064150,5864822,962671511,916533845
20688353552,61427961,00258089,5168433,964196757,983643158
10588638675,94646955,06295543,941285773,4268623,912519667
10243568576,39127442,17586035,3439923,5928235,4449255
10759712448,73932105,00025716,4735921,4535143,947819675
10432851816,33023344,84741700,2221746,4187372,5837645
10763178588,38423746,16166000,991368138,964323863,4127626
10891847266,17419402,70224550,983962183,4167758,3553883
20919198782,59267579,63340011,4252647,6397861,947897951
20679444539,93075025,18662588,3995392,927235192,945279346
10157566197,01561869,51664394,928687217,913318157,981192985
20385989331,58701509,39394940,2365362,6883147,995445881
20156832446,53405192,74382880,4787856,5226957,921223776
10527557927,83794820,23321631,969347516,932546478,4629895
10657349559,43601693,80724511,6555831,988397313,966838629
20584767511,63145932,27879702,4152489,995426598,5793419
20473422912,03419905,54434078,983466127,3758318,916186884
10734762679,34650847,60874165,921865293,4954944,5756416
10821338333,19580758,66740951,916545672,961786669,2297533
10925814817,72504117,22583768,5845526,928593991,935931381
10726285135,59792130,07637251,962639438,941118948,953419261
10892412456,07010637,94735875,6563651,6861634,967312956
10579647895,25329478,88974179,4393356,6115175,3515493
20193513677,44425811,09387394,4439927,917828494,5299825
10447561995,16582158,74522685,978661184,5367227,912751913
10967122183,59293750,22598992,4393536,3555842,985542625
20948664273,84689360,18308153,4192842,3418131,2463768
20122284737,27671043,73364615,912731555,6298262,911271914
20668663449,72631476,10407400,947723163,956436225,918845978
20578357382,78189613,81773603,959744484,4937325,929444314
20483215247,53942108,26853930,943192493,2739656,2541357
20563257983,13999607,48369560,4931893,912251925,965279349
20477284694,64352002,73039269,5459161,5878444,2827664
10549115713,16821281,86010784,943966925,992125353,936748565
10814243348,39912670,57389981,6676795,925987139,2512832
10862155649,51682371,27335779,3872818,3616458,912516336
20715398273,37589202,90183326,978894968,918227328,6666156
10844245215,60057085,45531145,4393989,925739758,5491631
10841235663,13183212,44289111,4615786,955988528,6769796
20266382165,56826196,53467476,5733831,967138223,6216873
10668619339,37429769,23167947,994656915,4759259,961522638
10762617468,34884687,97866603,2823947,5631551,975436381
